iter_num,cross_entropy,detached_cross_entropy,commited_cross_entropy,common_cross_entropy,infile_cross_entropy,inproject_cross_entropy,non_informative_cross_entropy,random_cross_entropy,epoch,learning_rate
150,0.5152176753890549,0.686966184739827,0.33901919124455776,0.3768777740775989,0.34792685575243404,0.34161343407957806,0.7599116991298109,0.46167175427890317,0.7830981319846644,3.227963049814771e-05
151,0.5297760635614023,0.7337115930156689,0.3243248094335189,0.5010732032176389,0.3036632080262507,0.293916007672686,0.8554846659067697,0.42039476886049104,0.7883187861978954,3.222590548622489e-05
152,0.5011327970749514,0.7127790520902696,0.3349694905892055,0.4524411788675579,0.27401916819025696,0.27976156698881044,0.7667955055842424,0.5037173941760203,0.7935394404111266,3.217170083222935e-05
153,0.46071626580788577,0.7093766672474744,0.4179798036603447,0.2977140803539102,0.31483423919283365,0.29104564126713367,0.7279394004818494,0.3783233468353401,0.7987600946243576,3.2117018304680225e-05
154,0.5753153176914179,0.7349113483109013,0.362885218476766,0.3588469695386948,0.34158026380431084,0.3493748214566564,0.752948619254419,0.5035071282215802,0.8039807488375887,3.2061859687688086e-05
155,0.5640771301221879,0.7119065102090274,0.33849850160044875,0.4312415737608263,0.36524844720362687,0.37475098106533306,0.8719657342426069,0.4054642227369199,0.8092014030508198,3.200622678089673e-05
156,0.5911014718312144,0.7525927272070867,0.3119234475157141,0.4664801614065104,0.35325646557712576,0.2908400496560539,0.7362163731403086,0.4958442827710551,0.8144220572640509,3.195012139942447e-05
157,0.4437581249551536,0.6842363625096689,0.31210436465588304,0.3366829593064652,0.26192704535553757,0.3083403527268473,0.7512782691066929,0.3940811999665444,0.819642711477282,3.189354537380491e-05
158,0.535323981416512,0.7259648996261053,0.366088137864798,0.44395180687608954,0.3254288676495727,0.39088762549335077,0.7746568083232376,0.4549824852850079,0.8248633656905131,3.1836500549927196e-05
159,0.5191320920838582,0.7529652908485278,0.3810971254764401,0.2776410012603606,0.3766042182901586,0.34434401262411024,0.85671995205492,0.4127259295883512,0.8300840199037441,3.177898878897586e-05
160,0.4769349557089359,0.7275250694684247,0.4138829047438244,0.3956568098808857,0.28547454450759946,0.3237584099458213,0.7181985304756668,0.4310346619367273,0.8353046741169753,3.1721011967370024e-05
161,0.5723469299634555,0.7455004940050528,0.35419617025893574,0.39579672374812297,0.3052786180232224,0.3193216689511091,0.8925591135016508,0.4454143669186909,0.8405253283302064,3.1662571976702204e-05
162,0.49207374562657513,0.6839631516089253,0.3602980134255445,0.33825912248153733,0.3558479617510769,0.34365637187808695,0.7543344774350057,0.46533328294825416,0.8457459825434375,3.160367072367661e-05
163,0.4928633122468281,0.7275891168110772,0.3512490806494203,0.48109691264336196,0.28153182390424053,0.30656421584880833,0.7665488699553353,0.44129569716742967,0.8509666367566686,3.1544310130046896e-05
164,0.4382800410397624,0.687943443865925,0.33224368440033225,0.4560148993979554,0.24735926443572304,0.3188545955562644,0.6913917628272508,0.4179106840418123,0.8561872909698997,3.1484492132553526e-05
165,0.515309370530746,0.7235429967677912,0.4278790502543731,0.43090848054966513,0.27828893721877757,0.2949655220927486,0.7520045641916483,0.3798984454386487,0.8614079451831308,3.14242186828605e-05
166,0.46268672658640997,0.7631011357403146,0.3323835819225872,0.39376591508148556,0.2621369461228694,0.3120356196209093,0.7114608354045586,0.4087806474634048,0.8666285993963618,3.136349174749176e-05
167,0.41906941949100973,0.7272465722620048,0.4013229421306594,0.416520745106518,0.32813407367155073,0.2848634238970766,0.6722971277556126,0.4459223871593751,0.871849253609593,3.130231330776695e-05
168,0.507335968311222,0.707709256432754,0.2819892740698878,0.4058263240851472,0.3120369253928596,0.3023511886005656,0.8151396736059219,0.3706400748799714,0.877069907822824,3.124068535973686e-05
169,0.5375546024575251,0.7682313900159989,0.283920799572064,0.3700082153522178,0.31405030787475435,0.3083451012454164,0.8172711077531793,0.4920481270717857,0.8822905620360552,3.1178609914118205e-05
170,0.4968647255047419,0.6859532790445733,0.388183790524885,0.28732537165556415,0.3049523362271965,0.36709435848306665,0.7533340668345962,0.44111555727676044,0.8875112162492862,3.11160889962281e-05
171,0.42720579425287614,0.6539784700523527,0.33310438405177895,0.3309851620847416,0.3163389937865869,0.2609387001488211,0.6937605538833641,0.37233381755627126,0.8927318704625173,3.1053124645917966e-05
172,0.5063602775016754,0.712667276654499,0.3183127296856659,0.39573781589797136,0.3153519697939284,0.38480702808533185,0.7457888758064345,0.3819435995787708,0.8979525246757484,3.098971891750692e-05
173,0.5453953745138052,0.7840588387714762,0.3283892932256985,0.3735759346918877,0.3654829081420184,0.35638901812614704,0.8804855144314641,0.4909853813068794,0.9031731788889795,3.0925873879714806e-05
174,0.5000938619994557,0.7687966367305269,0.386657039739464,0.39736938511703784,0.29138687900821797,0.28877974261288386,0.8327988794828698,0.34216615991965066,0.9083938331022107,3.086159161559471e-05
175,0.4811896096247934,0.693746267905849,0.3804289839126808,0.3149212918325846,0.23767715474814188,0.2367037294033205,0.7443218582893985,0.38981827003187963,0.9136144873154417,3.079687422246495e-05
176,0.44599042892133595,0.6691820885886314,0.3067616149975582,0.2818839909997359,0.25416297064413484,0.26372572571595004,0.6519022078582658,0.3718091839690367,0.9188351415286728,3.0731723811840665e-05
177,0.4874326907737889,0.6742099183780876,0.3204811265677799,0.3325605115156682,0.3331188247199972,0.3175342241122359,0.7387086380139235,0.4583708874032628,0.9240557957419039,3.0666142509364926e-05
178,0.4403348411542433,0.7449500506466173,0.30735304561434423,0.38432041207823225,0.2827565674472491,0.28219426012757987,0.7478002922047423,0.39821796904349865,0.929276449955135,3.06001324547394e-05
179,0.5309828519343687,0.7120362888040068,0.3343566130253933,0.35386683779417083,0.3036690478012607,0.34757346845931725,0.8370342805003461,0.37122316950069173,0.9344971041683661,3.053369580165452e-05
180,0.5006177268985544,0.7178305717499504,0.3029355312265162,0.4326455059396458,0.32841533932880895,0.3257731155581048,0.7943436996012507,0.4019661953908978,0.9397177583815972,3.046683471771921e-05
181,0.48331028876055776,0.6872312116772658,0.24667096245650452,0.3093385444999078,0.32291207458676147,0.3380210112031443,0.720318830030143,0.3987035038076382,0.9449384125948282,3.039955138439017e-05
182,0.5301352784259182,0.7355635963348263,0.39337890195784986,0.36974144780843315,0.29223290239893435,0.3916337704241225,0.7933510108334662,0.45938636930585997,0.9501590668080594,3.0331847996900725e-05
183,0.4987470185070777,0.7657929293796707,0.35956145530597805,0.2532805951718006,0.3451465686064225,0.349910926085461,0.7609560453314044,0.43587399763189455,0.9553797210212904,3.0263726764189165e-05
184,0.5921702515413516,0.7436458742105216,0.2611106531860166,0.4049911510044842,0.2760207501293888,0.2983522945253099,1.094907805125015,0.407797575233926,0.9606003752345216,3.0195189908826693e-05
185,0.45838099879596766,0.6930670796251481,0.3358501163308541,0.35877274259021796,0.2751478287068935,0.277139249051327,0.7444493900611717,0.42720865546131415,0.9658210294477527,3.012623966694492e-05
186,0.4709485450286474,0.7415341080845922,0.3808949298973083,0.369616899754551,0.27834015319980787,0.37829393122553495,0.6887462787041632,0.4105249409943643,0.9710416836609838,3.005687828816289e-05
187,0.5077756040428123,0.7156830497295699,0.3036403553242982,0.1966873345911951,0.27083780596169876,0.27613662750504664,0.8074599242503538,0.40892257739887783,0.9762623378742149,2.9987108035513674e-05
188,0.5255046819623755,0.7207961811189453,0.3347324696128008,0.32480133503650194,0.33543205512420504,0.3354494797012484,0.8035431629984267,0.40690150579675044,0.9814829920874459,2.9916931185370575e-05
189,0.476975092556883,0.6989348064270264,0.2981170424692954,0.4177583839518983,0.30644476718534075,0.3357199944585345,0.732712985986978,0.401587648363843,0.9867036463006771,2.9846350027372818e-05
190,0.5412627262003809,0.7527248589608954,0.3129948904058144,0.3583561298592678,0.35930022584765875,0.3401193728560731,0.9094206149736408,0.3666102585943951,0.9919243005139081,2.9775366864350854e-05
191,0.49236211912434136,0.7161885956085517,0.311719792829655,0.3592027188102644,0.3140719591791259,0.32557254404582175,0.8211424758952958,0.3640902461468922,0.9971449547271393,2.9703984012251256e-05
192,0.48530699999584476,0.7272011209653273,0.2797487636534984,0.2997592685853293,0.27482048872333104,0.3249497118234412,0.7821130891439482,0.39230503196051725,1.0023656089403703,2.9632203800061097e-05
193,0.47595206043156746,0.6885821403198699,0.23762904307905192,0.34594364369082947,0.30783877122706965,0.34423913363803765,0.7714724829779688,0.4003830518604373,1.0075862631536014,2.9560028569732028e-05
194,0.493894886151542,0.7282696272044084,0.34240889517692735,0.4212900706201925,0.33312518532750746,0.3424392050587785,0.8378202433345067,0.38805534951519616,1.0128069173668326,2.9487460676103832e-05
195,0.5590241374789526,0.7431178208628518,0.39541315350836037,0.3413604907568602,0.3796238597991173,0.25861414480023887,0.7262446730760687,0.4040912156482755,1.0180275715800635,2.9414502486827602e-05
196,0.471898609075177,0.7238122258001014,0.3081756974387729,0.38063392511603394,0.3229210733252594,0.3337177493812681,0.7726153311064675,0.42135351785032593,1.0232482257932947,2.9341156382288486e-05
197,0.6008261774007467,0.6992276449155516,0.38250856671354316,0.4060495392290068,0.25817685853629246,0.25896055669364193,0.7996090598400304,0.4548408387128906,1.0284688800065258,2.926742475552803e-05
198,0.5312675076965384,0.7210314495986374,0.2872091496480091,0.3390596260910019,0.32738184904270157,0.3315545235075938,0.8734900761850198,0.44940508635181403,1.033689534219757,2.9193310012166108e-05
199,0.5854044154898198,0.6994837366203541,0.3942830857769463,0.253201307775945,0.30347469239544755,0.35187163679073596,0.7867104489445116,0.5373528342544024,1.038910188432988,2.911881457032241e-05
200,0.5477246433538093,0.7459924545495626,0.35024813251645903,0.28133306459504054,0.34788955947686573,0.33863267981827866,0.8774873919155117,0.40959710851326275,1.044130842646219,2.9043940860537567e-05
201,0.4820030335248612,0.7134340899818631,0.33046402905016437,0.3215299182033191,0.2928209226753292,0.2936045269168817,0.7932354023302713,0.4294349469709902,1.0493514968594502,2.8968691325693856e-05
202,0.4613506854792266,0.6790075900933732,0.32128714734476777,0.328370148909092,0.2426704657616212,0.30357713808574266,0.598991850614557,0.4067927167658739,1.0545721510726813,2.889306842093547e-05
203,0.5470695894529175,0.7473263901209214,0.39031172073965154,0.47878708451885477,0.31270109238443594,0.35163484901780645,0.8433548029062513,0.43771321857795487,1.0597928052859125,2.8817074613588446e-05
204,0.48547937273349145,0.6996864190332619,0.3857674191622659,0.3209938596785647,0.2831657764166755,0.2878727722522644,0.7721480810098084,0.34011180027210364,1.0650134594991434,2.874071238308014e-05
205,0.4903797421763239,0.7393729488840897,0.339107537353579,0.4175670579715073,0.2961978692273282,0.323939235575984,0.7765763535639569,0.44165111285562814,1.0702341137123745,2.866398422085835e-05
206,0.4830567427460977,0.7163493326107595,0.3799400605648375,0.38634837616131956,0.3126622738234624,0.33762340526625206,0.7302171272232565,0.47489183374456706,1.0754547679256057,2.8586892630310007e-05
207,0.4660550424840602,0.7294588279891588,0.32612738225169724,0.3863959314343487,0.24507833164735238,0.29731839311621433,0.7158027709240345,0.3982399361570697,1.0806754221388368,2.850944012667952e-05
208,0.454761436220149,0.7405542418403526,0.28511223274131137,0.30428524275960944,0.3112650372327025,0.32059230823697393,0.6992978261780034,0.3726761899368724,1.085896076352068,2.84316292369867e-05
209,0.5395475744551381,0.7348860794908169,0.4275237513893514,0.3857393400013389,0.2955722914325236,0.29648893209417404,0.7169066841993476,0.4616482148565162,1.091116730565299,2.8353462499944302e-05
210,0.4534049502602405,0.7369626281995612,0.2925565403425601,0.3757642751821877,0.29531254970838566,0.2684359870081015,0.7149173509488554,0.39977120823770323,1.09633738477853,2.827494246587523e-05
211,0.49411266593876674,0.7079407178795445,0.4070652139130181,0.38159957794748905,0.29263564332737735,0.32138925364964277,0.83236303674439,0.3854856738594778,1.1015580389917612,2.819607169662928e-05
212,0.49899410440626113,0.7171088273592887,0.36245967964770437,0.38105247341161735,0.2696741259621815,0.30832331808143615,0.7782751511246973,0.40566006545430616,1.1067786932049923,2.81168527654996e-05
213,0.4787224250879253,0.7210928128693997,0.34949537199651914,0.2737917496052338,0.2852428344520694,0.2933175161294119,0.7353940716184183,0.3747377250332988,1.1119993474182233,2.80372882571387e-05
214,0.438816157199476,0.7206316799490189,0.3088409365593877,0.30671863080724315,0.21941801066328012,0.28763767893074665,0.7137946214229827,0.3455029577660388,1.1172200016314544,2.795738076747414e-05
215,0.47974587073362895,0.7398353230535748,0.31227507226549467,0.4030487978923194,0.3223244086339252,0.35156940410206583,0.7339795837827024,0.44000500856741487,1.1224406558446856,2.7877132903623834e-05
216,0.46683681756473366,0.6963073801290075,0.38139761270413824,0.22084792497937222,0.31847597486771584,0.31295055022993606,0.7553628300363242,0.3636462921856449,1.1276613100579167,2.7796547283810965e-05
217,0.5020611243744086,0.7036327061957224,0.3518259824595282,0.45052652857258635,0.250865436232863,0.3113121010663873,0.8321410594899228,0.46105235368904707,1.1328819642711476,2.771562653727861e-05
218,0.4593105093453378,0.6488171499344474,0.2903526941677937,0.2977580896934433,0.25096317050314526,0.304203091088326,0.7561188073373455,0.3818487271388428,1.1381026184843788,2.7634373304203894e-05
219,0.4208228830276276,0.6810680376527164,0.18453494554865763,0.3772105269626019,0.3365042973113325,0.3022400605720621,0.711548010982286,0.42066755420289415,1.14332327269761,2.7552790235611902e-05
220,0.5407315645210502,0.7574957703847406,0.35071800486776084,0.42884851007913605,0.2829346923478802,0.3244478669095598,0.8914055792505065,0.4052254707397772,1.148543926910841,2.747087999328916e-05
221,0.46074803839898165,0.7168583864006428,0.2543558478285193,0.3139328391212685,0.27134752246652144,0.31995893210984255,0.7442189743429758,0.3667623785362024,1.1537645811240722,2.7388645249696792e-05
222,0.4833189945336335,0.7940342120199388,0.32106309536099503,0.3809313542890855,0.23806494613645277,0.27753046030067635,0.7633398515495173,0.47107900440478123,1.1589852353373031,2.730608868788332e-05
223,0.5741020096089363,0.6996609412557008,0.3010549146670757,0.374580657752605,0.31508640390017467,0.2882028968173038,0.784173972185606,0.3952797663719881,1.1642058895505343,2.7223213001397157e-05
224,0.5394093914924316,0.7419974895695242,0.3931317784392666,0.40865734884340993,0.33343290651767976,0.38377569564630964,0.7806517459819429,0.4510776624408387,1.1694265437637654,2.714002089419867e-05
225,0.44055811306218545,0.6865112341645815,0.2914658230169927,0.3390929292335836,0.253566067193144,0.30177358743891114,0.7478300487207582,0.40512005524960043,1.1746471979769966,2.7056515080572026e-05
226,0.4680533997990258,0.7153758023088542,0.2029325200201274,0.2788625997911378,0.27775571673631283,0.287508996668734,0.6819003436626581,0.420349120753123,1.1798678521902275,2.6972698285036566e-05
227,0.4991915254692201,0.7491070200976543,0.29902665115985944,0.25106337943435225,0.3047757276346253,0.3059501236009567,0.797558728143449,0.4152113944598768,1.1850885064034586,2.6888573242257964e-05
228,0.5045408269870822,0.7389795441626408,0.2818581222541671,0.4468299274826705,0.3030384972123288,0.3329734227685737,0.7770627590852449,0.4107935036636368,1.1903091606166898,2.680414269695898e-05
229,0.5526921128589181,0.7101181153893747,0.2124457303779338,0.42948322984314263,0.30503687504025084,0.3515726812804502,0.8865095200747142,0.39183151455917287,1.195529814829921,2.671940940382992e-05
230,0.4516337967255248,0.6540391760824221,0.298427035829324,0.3744858540575226,0.2679849136515743,0.29450608816509044,0.7534098106410124,0.36271208400848054,1.200750469043152,2.663437612743873e-05
231,0.4756705601610206,0.7296695522470317,0.24371816442886435,0.465056494392451,0.28085117303767515,0.30702611071750086,0.7785876293986165,0.44812115773659694,1.205971123256383,2.6549045642140857e-05
232,0.4820112319613165,0.7259401908092928,0.32026625749172405,0.30481475698579774,0.28694330889904507,0.28140871928644673,0.7908709969081709,0.3535287234473667,1.2111917774696142,2.646342073198867e-05
233,0.4403349325645831,0.660404629404337,0.28739205050505817,0.3417669286276158,0.29721801367181094,0.24316090100406135,0.7051010301661387,0.32295740960173003,1.2164124316828453,2.6377504190640656e-05
234,0.4748486978569913,0.7105713086912882,0.29366342583778493,0.34771573869842537,0.3167810969847052,0.29758728619283137,0.6927606158539347,0.4274874343226353,1.2216330858960764,2.6291298821270265e-05
235,0.48653463523830914,0.724900181729019,0.3657048376009093,0.4458434556935518,0.284881422885143,0.30958816697028074,0.7463801539799296,0.42860302528266775,1.2268537401093074,2.6204807436474454e-05
236,0.43077341129034413,0.7028030943522673,0.2875242129619425,0.4813475865309339,0.30731663900788037,0.26649057703157436,0.6951000961854845,0.40349670745178023,1.2320743943225385,2.6118032858181927e-05
237,0.47461771722990104,0.7271722155347274,0.24096044178576526,0.31638283034817816,0.30258401037128513,0.30538241735204014,0.7993942554713953,0.4103703877456332,1.2372950485357697,2.6030977917561043e-05
238,0.4780616018780544,0.6927174917354952,0.3490007898636741,0.37950693345858644,0.28382078803837424,0.32293253166719105,0.7723147897607013,0.39048688664307984,1.2425157027490008,2.594364545492747e-05
239,0.4836752050595979,0.7319122344479811,0.3311979341863094,0.38330306320399066,0.28903674750446506,0.3128258856835158,0.7642801251879755,0.4195087333055735,1.2477363569622317,2.5856038319651513e-05
240,0.5280548420030483,0.6741408780882501,0.33112339535186375,0.3226974991962224,0.24877986323744267,0.24837490592273087,0.7186516247545192,0.3633429312454053,1.2529570111754629,2.5768159370065116e-05
241,0.5300146518987902,0.7501730347043715,0.3381613677401154,0.37824804480432106,0.3199702440674958,0.333421529739217,0.8491637961955747,0.4509145579423806,1.258177665388694,2.5680011473368647e-05
242,0.5029970245546728,0.7196521519253014,0.332894662540983,0.36714158621265425,0.325592371667662,0.3213139642067111,0.794921801511865,0.38721089884294685,1.2633983196019252,2.5591597505537323e-05
243,0.48178626236114547,0.6769765247692046,0.3730490628434705,0.3874289273194549,0.30994267436842277,0.33445587679929933,0.7616636481425682,0.38040268313173425,1.2686189738151563,2.5502920351227386e-05
244,0.5366242575601694,0.7486698401404629,0.3698691679263563,0.35677073309786334,0.27303759323144405,0.37077277732300995,0.845742216560629,0.3918387648675018,1.2738396280283872,2.5413982903681994e-05
245,0.4662447838638828,0.6552859005708029,0.31716709712375,0.24743660091046338,0.34368940509392476,0.3056683544162578,0.7019465559756828,0.4434264406043808,1.2790602822416184,2.5324788064636792e-05
246,0.43407943857426645,0.721292319852562,0.26494931249123777,0.429132647579536,0.24221682111434092,0.29348177451404756,0.7033104568911911,0.3263552026460326,1.2842809364548495,2.5235338744225288e-05
247,0.5226247158657736,0.8024000741831662,0.32781485973636887,0.22979441945548132,0.3182485244519929,0.3507717372002558,0.8445017599755905,0.4462502353450659,1.2895015906680807,2.5145637860883864e-05
248,0.5092687392970346,0.741859882537736,0.3599279731462323,0.3670767319779811,0.320837504393562,0.3452643596931931,0.798616061533257,0.39467168907989103,1.2947222448813116,2.5055688341256573e-05
249,0.42440524260761875,0.739187428266459,0.3077856949123028,0.29006421160222656,0.23088256801120294,0.23675891323200296,0.6943474298724188,0.3780981906262542,1.2999428990945427,2.4965493120099644e-05
250,0.4683866243944558,0.7016751158252194,0.21631427656470978,0.18844282824155634,0.30887409070876204,0.2757197616421534,0.7622588623622601,0.3964771734341947,1.305163553307774,2.4875055140185744e-05
251,0.5000587664950445,0.7288418378352058,0.35127836310599647,0.36748003825518544,0.2943058781357911,0.3260367412665924,0.8470103024621201,0.4055258788360375,1.310384207521005,2.4784377352207965e-05
252,0.5305602942378199,0.7667692826614173,0.34117348254691054,0.26319290673367474,0.3204653700074881,0.35008990591687716,0.7758348026427814,0.465159947534227,1.315604861734236,2.4693462714683527e-05
253,0.4720919661088023,0.7187655257886801,0.3337504525699762,0.4104476567965634,0.22180324806671256,0.24282118195295055,0.7689616326909958,0.38536984625947135,1.320825515947467,2.460231419385728e-05
254,0.4538358628819676,0.7720765947882098,0.41998339364216364,0.3661832833203242,0.287457935374607,0.3413002671221275,0.6774845483432046,0.35606222336100685,1.3260461701606983,2.4510934763604924e-05
255,0.3985949518485888,0.6705839710032974,0.26038537586103144,0.23644815504149924,0.27056701571585373,0.259917781716153,0.6575790598586886,0.3699544710576186,1.3312668243739294,2.441932740533595e-05
256,0.49513540422348085,0.7704076617975951,0.26625316282996175,0.36044992242407875,0.28644384031839587,0.31459063419455735,0.7717236909147344,0.4041513024159254,1.3364874785871605,2.4327495107896416e-05
257,0.46294685731639335,0.7391967635113484,0.3669013219961108,0.31145645662880517,0.29472853068226523,0.3674535082812481,0.666267852408172,0.3917338609300506,1.3417081328003915,2.4235440867471372e-05
258,0.4188080937704432,0.6448361925031311,0.30276740800609375,0.34550817893458,0.29253753390616516,0.2564304790256212,0.6659279262269105,0.3836863264164475,1.3469287870136226,2.4143167687487172e-05
259,0.4452457855570889,0.7264723569080518,0.2500060541050233,0.4272090343460383,0.29053825457491944,0.3316907979914765,0.6962180823425161,0.38792277188463464,1.3521494412268538,2.4050678578513406e-05
260,0.4728647394804792,0.7360616095342486,0.2893618847239646,0.3326915128009328,0.2468152635051482,0.344105867229508,0.7451336863516154,0.43417775671674685,1.357370095440085,2.395797655816475e-05
261,0.4825459263500215,0.7402534653075173,0.40549240363096567,0.3415747762411132,0.37961982130395716,0.30647222095502,0.7710549109445176,0.5063616773265351,1.3625907496533158,2.3865064651002446e-05
262,0.5246699821284733,0.769375905580815,0.21509413120148502,0.32578904256958674,0.29321275248565937,0.2700522345569817,0.9166202102043153,0.418341621223255,1.367811403866547,2.3771945888435692e-05
263,0.4748537423169584,0.7582510921515554,0.3124478421507846,0.305613084002878,0.26705196627357347,0.28515016112087604,0.6606361133124791,0.39196542273965473,1.3730320580797781,2.3678623308622648e-05
264,0.48834941236339385,0.7510789074840738,0.326559037105085,0.39700038878006777,0.31794734688563114,0.3276865050607875,0.7828743997076694,0.4207710298707095,1.3782527122930093,2.3585099956371385e-05
265,0.526851769223729,0.789113328566869,0.30630098266113087,0.40668244249628255,0.34117546917957997,0.3081974921772909,0.8197886526804173,0.38582698219206435,1.3834733665062404,2.3491378883040518e-05
266,0.48195091350171887,0.7400468756504563,0.28648146799574287,0.4085653726190898,0.28034593853783296,0.33602550721284036,0.6929722071457407,0.3641367604664089,1.3886940207194713,2.339746314643964e-05
267,0.5660575258160538,0.7402176873247959,0.2283323567020122,0.4664952741502291,0.28987576458721503,0.31518925365768974,0.6941859440982246,0.4766180861146844,1.3939146749327025,2.330335581072957e-05
268,0.49015396565065955,0.7494331359860229,0.32711214576739506,0.4127297516680921,0.2846181806012567,0.2975735975923207,0.7801218252375842,0.4431333301240137,1.3991353291459336,2.3209059946322365e-05
269,0.5180181210627716,0.7193292116888926,0.2447262887865515,0.5118230782449616,0.27666371584311605,0.29794235588865803,0.8252429571438811,0.4309421598376806,1.4043559833591648,2.311457862978117e-05
270,0.46044588494579275,0.7776881127134517,0.47022562301688803,0.36032850057017657,0.30484337394175176,0.31967517831812764,0.8048292544269418,0.38242939629882156,1.4095766375723957,2.3019914943719804e-05
271,0.47973916686759543,0.7309136549320295,0.37104385167473286,0.2337255785994178,0.2263283737319226,0.33559471631282844,0.783158949583282,0.42852764210798766,1.4147972917856269,2.2925071976702205e-05
272,0.4675042819711987,0.7060812042900457,0.18098874296734513,0.31840304105189476,0.26470144126785855,0.31011483047919053,0.7889114890023603,0.33380497406290144,1.420017945998858,2.2830052823141667e-05
273,0.44495763511486003,0.7555145762412888,0.3671930123768922,0.3348666607741942,0.28174381069421933,0.2617121745189416,0.7053061794395012,0.3661481319381357,1.4252386002120891,2.2734860583199866e-05
274,0.4616584618614495,0.7369292549488826,0.44054415721893503,0.259498137159939,0.28128396548227735,0.32902931528916385,0.7323595786437722,0.35237912592663256,1.43045925442532,2.2639498362685705e-05
275,0.48319989603650526,0.635683854753032,0.3004127973105413,0.4491284076140335,0.29052816736813153,0.3020678208382223,0.777053304490254,0.391499879350913,1.4356799086385512,2.2543969272954007e-05
276,0.4575801695919189,0.6896869305689285,0.3244546704946395,0.29308528573561576,0.28359040579699407,0.3266345470401944,0.7261707770565595,0.4070764312475245,1.4409005628517824,2.2448276430803983e-05
277,0.49666212570282114,0.6801864749743171,0.34802273239435433,0.33386204656317764,0.27298090840562983,0.31088650942689805,0.8389954927318901,0.3817296495724989,1.4461212170650135,2.2352422958377542e-05
278,0.5256269746440204,0.7097252299768527,0.275217596579687,0.26124569411658166,0.29397345510272505,0.30644403127819453,0.6756457391116847,0.3691254266531601,1.4513418712782447,2.2256411983057436e-05
279,0.49544607011117303,0.720360655839422,0.2839325465165502,0.4444645880457927,0.2705091061235758,0.2926976832087712,0.7571103805248007,0.4447253252316379,1.4565625254914756,2.21602466373652e-05
280,0.5765974689166501,0.6872182555585384,0.4135301440636258,0.31772845598214783,0.30119378937987307,0.3852032424656489,0.8278824078426563,0.3729168404129492,1.4617831797047067,2.206393005885899e-05
281,0.5058335302392301,0.7669422746339718,0.3688549817781425,0.31087971995968045,0.3274036408144372,0.2759823779657992,0.8296404673881932,0.40340131083698383,1.4670038339179379,2.1967465390031188e-05
282,0.4854077622773419,0.7530989316085301,0.38164369501314976,0.45061391312802296,0.29349470967442165,0.34532488458076127,0.732397821368883,0.41425202071639544,1.472224488131169,2.187085577820584e-05
283,0.46064564916402106,0.7356995796642615,0.3932366959512845,0.2594858784124881,0.4007213743974864,0.2885757691134661,0.7171499767495358,0.4202061012522897,1.4774451423444,2.1774104375436037e-05
284,0.490875980923464,0.7555584820226068,0.356852115264494,0.38868765867897886,0.2885562515786785,0.3726179091403873,0.7315422860205537,0.4104499871209082,1.482665796557631,2.167721433840104e-05
285,0.4751788638602232,0.6830959659871186,0.31189239670480523,0.336391335153116,0.3639607548232731,0.30168241875630325,0.680271015829569,0.48973218679435704,1.4878864507708622,2.1580188828303285e-05
286,0.46807950802885545,0.7149419992458185,0.34041269708638894,0.3288829224487486,0.3044434151837978,0.33145512085244255,0.7322330660064649,0.3560754097290947,1.4931071049840934,2.1483031010765232e-05
287,0.5317974702831272,0.7362210388021432,0.42007161976842217,0.39133378858339846,0.3241246273850991,0.308749645194544,0.8319055067629565,0.40987627933633164,1.4983277591973243,2.1385744055726116e-05
288,0.5073373960895124,0.7503073243380797,0.35618925467341866,0.2886340979521591,0.3224432791337306,0.3806821835921467,0.8034146865806264,0.44532454323196313,1.5035484134105555,2.1288331137338494e-05
289,0.5827425447432177,0.7778039231750443,0.5338042744729851,0.3881150872920616,0.32879441188481456,0.43892249953563167,0.8803278852552011,0.4020726924230491,1.5087690676237866,2.1190795433864696e-05
290,0.4824871567570256,0.7075466425020329,0.3560041025928316,0.47361378178353053,0.31386137887242094,0.27949887934055323,0.6615923965423065,0.41532264971224764,1.5139897218370177,2.1093140127573115e-05
291,0.4601627705031428,0.727520147581617,0.3033672486051729,0.3423805969519878,0.3012703697665651,0.25858438326259514,0.7286661046531588,0.38874566926535314,1.519210376050249,2.09953684046344e-05
292,0.6127983905641897,0.7424560994935551,0.3389691934582978,0.35683988100071445,0.3043306155507723,0.3276547899007194,1.1209275378488603,0.4132975422640229,1.5244310302634798,2.0897483455017495e-05
293,0.48525035593520455,0.7651418050877685,0.27236150451291574,0.5238740036537957,0.34568654853153336,0.31829967083601196,0.8116508502061114,0.40900154618446494,1.529651684476711,2.079948847238554e-05
294,0.5100295227902146,0.7269882972469373,0.290461762604888,0.36397150064600564,0.31651149927921574,0.282894663660637,0.7797609682238698,0.4979155896565203,1.534872338689942,2.07013866539917e-05
295,0.5244494847129458,0.7298163052249412,0.4883087402571257,0.4596556789457774,0.3884282834336452,0.34086312598210483,0.7874081004470033,0.4573674950483874,1.5400929929031733,2.0603181200574838e-05
296,0.4651526027880649,0.7121649905450687,0.3554433598773215,0.4368700649129526,0.2686209067975601,0.35976524510172747,0.702612786529091,0.443422168834875,1.5453136471164042,2.05048753162551e-05
297,0.4317561307257956,0.733972322683353,0.3204240391454319,0.2909472399911888,0.2675098390897006,0.3040815471656432,0.6323634808086431,0.39645191575731775,1.5505343013296353,2.0406472208429335e-05
